drug_id	drug_label	y_true	prediction	iteration
69923936	JW-7-24-1	0	0.024351427	9
49849912	CAM-9-027-3	0	0.0009881421	9
16759997	cyanopindolol	0	0.120472305	9
5186	scriptaid	0	0.015291226	9
67505836	ledipasvir	0	0.123529546	9
54658844	SA-1457992	0	0.030535439	9
9927531	BIBR-1532	0	0.13897648	9
1935	tacrine	0	0.006838458	9
10109069	NS-3694	0	0.049700238	9
123662	beta-CCP	0	0.051022075	9
667466	Chlorprothixene	0	0.17268948	9
439504	tylosin	0	0.08196529	9
1989	acetohexamide	0	0.0055865278	9
4583	ofloxacin	0	0.012598507	9
3532	guvacine	0	0.13637777	9
10436840	NH-125	0	0.1265651	9
54658692	SA-1458163	0	0.0044685667	9
54675769	novobiocin	0	0.17872556	9
44602404	KU-C104133	0	0.002033368	9
46926973	LGK-974	0	0.011766454	9
3085416	ivermectin	0	0.059293773	9
3290	profenamine	0	0.010624411	9
118984375	insulin human	0	0.29139462	9
24856313	FU-JMBII127B	0	0.10696269	9
86472	alpha-tocopherol acetate	0	0.025078751	9
123692	CS-110266	0	0.007366255	9
167683	leucodin	0	0.36371967	9
3519541	CGP-13501	0	0.05018067	9
5625	delavirdine	0	0.0033434264	9
3749	irbesartan	0	0.9533798	9
5501	todralazine	0	0.06171941	9
25195348	VER-155008	0	0.28246862	9
44601473	KU-C103898N	0	0.05363451	9
54657751	SA-1458306	0	0.0044957837	9
44497312	SD-6-035-B3	0	0.0015557945	9
24875320	ALW-II-49-7	0	0.005370726	9
5756	estriol	0	0.034028284	9
54676535	scandenin	0	0.019339696	9
3033818	dolasetron	0	0.043545317	9
6918409	CO-101244	0	0.07140218	9
4034	meclizine	0	0.044553336	9
44488994	SA-89068	0	0.010552077	9
5475	tilorone	0	0.13539346	9
46843057	GSK-2110183	0	0.042206943	9
11364421	BI-2536	0	0.0024439204	9
11256587	AMD-11070	0	0.0063904673	9
45489447	VU-0415555-1	0	0.01661868	9
60190539	SA-1939945	0	0.005612008	9
5059	REV-5901	0	0.013959438	9
4396344	5'-guanidinonaltrindole	0	0.31171307	9
5339	sulfasalazine	0	0.0038861688	9
5717737	SAL-003	0	0.07386589	9
5745	cortisone-acetate	0	0.118415944	9
5281847	rottlerin	0	0.059476193	9
481747	ryuvidine	0	0.102685995	9
4107	methocarbamol	0	0.22678876	9
54688261	warfarin	0	0.026765773	9
27200	thiamphenicol	0	0.024111778	9
164509	talampanel	0	0.034447663	9
2941	D-609	0	0.16876714	9
16102146	O-2050	0	0.032262847	9
3780913	ST-019386	0	0.04228543	9
14792	magnesium oxide	0	0.36223528	9
73707382	myriocin	0	0.36369053	9
9889366	mibampator	0	0.17470543	9
3151	domperidone	0	0.0029311643	9
23748511	III606050	0	0.080670275	9
60961	adenosine	0	0.6223427	9
104956	SKF-96365	0	0.077242866	9
9934347	NVP-TAE226	0	0.053216036	9
5961	glutamine	0	0.27880862	9
54668530	SA-1920722	0	0.0072932118	9
10099206	LB-42708	0	0.03764468	9
5962587	triacetylresveratrol	0	0.06356403	9
73707348	anthothecol	0	0.05189483	9
65999	telmisartan	0	0.95052236	9
23919667	DY-44	0	0.018030956	9
2736690	IBC-293	0	0.07572012	9
44497527	SA-96805	0	0.0071866056	9
10184665	vilanterol	0	0.018110309	9
60185177	SA-1925246	0	0.027689585	9
5161	sasapyrine	0	0.016496133	9
638034	retinyl	0	0.8432682	9
6708539	rotenonic-acid	0	0.079071425	9
1830	5-iodotubercidin	0	0.42964777	9
22565	aminopentamide	0	0.067715265	9
2585	carvedilol	0	0.90180045	9
176408	SCH-58261	0	0.022035476	9
46740	Ro-04-5595	0	0.0050674123	9
54667012	SA-1920327	0	0.006457252	9
70680401	MW-SHH-250	0	0.3128985	9
5063	RHC-80267	0	0.061578013	9
59149652	AZD-5069	0	0.09380659	9
2713	chlorhexidine	0	0.09055304	9
3337816	CCMQ	0	0.020369163	9
4927	promethazine	0	0.011406945	9
5215	sulfadiazine	0	0.023939533	9
5920	liothyronine	0	0.014975125	9
54686939	dihydrorobustic-acid	0	0.013813184	9
679758	ST-209453	0	0.006181875	9
2752	cilnidipine	0	0.020485159	9
2477	buspirone	0	0.030924188	9
2378095	decafluorobutane	0	0.101198845	9
54657713	SA-1459963	0	0.0023086283	9
4938	propentofylline	0	0.023186672	9
21704	vidarabine	0	0.6223427	9
3202	edrophonium	0	0.10359848	9
57345410	EPZ-5676	0	0.23187698	9
73707386	prima-1-met	0	0.06198699	9
135511839	carbadox	0	0.022001933	9
54654609	SA-1463787	0	0.0023271313	9
1893	7-nitroindazole	0	0.075531796	9
1401	PD-173074	0	0.006007857	9
5281040	montelukast	0	0.043278724	9
46172903	VU-0418000-1	0	0.019275775	9
60192484	SA-1925621	0	0.03528279	9
2145	aminoglutethimide	0	0.093596965	9
24747179	PSH-003	0	0.02369876	9
3567002	RS-100329	0	0.041817173	9
9543540	BML-210	0	0.32208127	9
445354	retinol	0	0.84669125	9
4250	morantel	0	0.046849918	9
16118392	golvatinib	0	0.005737026	9
3627	homochlorcyclizine	0	0.025344031	9
2326	benproperine	0	0.104689404	9
322968	PRIMA1	0	0.06025886	9
363863	maackiain	0	0.023624148	9
3078519	7-hydroxystaurosporine	0	0.17530532	9
60186973	SA-1938111	0	0.043120332	9
73707394	SA-1447005	0	0.03135078	9
6305	tryptophan	0	0.053150818	9
70311789	LGX-818	0	0.008704577	9
1126109	JX-401	0	0.003876389	9
16773791	BG-1032	0	0.10873963	9
5323714	furazolidone	0	0.0309139	9
441074	quinidine	0	0.06371205	9
5023925	butabindide	0	0.09185079	9
73707537	BG-1008	0	0.025074584	9
4065	meprylcaine	0	0.16318902	9
448014	AR-A014418	0	0.02763945	9
73707535	BG-1006	0	0.030820977	9
108137	SCH-28080	0	0.016257057	9
4674	pamidronate	0	0.8601784	9
204	allantoin	0	0.3579492	9
11646823	CTEP	0	0.058897555	9
23902994	BL-077	0	0.43112013	9
6918453	auranofin	0	0.27677166	9
3012	R-59022	0	0.015400125	9
73707359	L-ascorbyl-6-palmitate	0	0.106419995	9
44601470	KUC103893N	0	0.12733692	9
5374	talipexole	0	0.030198291	9
44543525	KU-C103871	0	0.0041365544	9
4486	nifekalant	0	0.13368067	9
24800541	delanzomib	0	0.021354627	9
172813	Gly-Gly-PALO	0	0.4346617	9
6917960	KBG	0	0.2811763	9
5904	benzylpenicillin	0	0.013986472	9
25118059	BG-1005	0	0.17773883	9
644241	nilotinib	0	0.017435646	9
4423427	ST-019366	0	0.11300713	9
45281798	VU-0365118-1	0	0.013655794	9
441401	linezolid	0	0.009069155	9
34359	carbidopa	0	0.028606614	9
612556	dihydroptaeroxylin	0	0.059000183	9
25254071	GDC-0980	0	0.022543754	9
44483253	cyclopiazonic-acid	0	0.030754099	9
129989	AQ-RA741	0	0.019258318	9
1043	ergotamine	1	0.32233852	9
122718	usnic-acid	0	0.19790427	9
25025298	telotristat	0	0.012261159	9
3220	emodin	0	0.05703394	9
158781	olmesartan	0	0.91756976	9
46843906	XMD-1150	0	0.045365643	9
5379	gatifloxacin	0	0.016364548	9
44488194	SA-426029	0	0.00096716563	9
2467	buflomedil	0	0.024578923	9
73707349	BG-1003	0	0.17773883	9
5040063	PPT	0	0.009080441	9
4062	mepivacaine	0	0.0677318	9
73707547	BRD-K66198023-237-01-9	0	0.039867643	9
73707545	BG-1028	0	0.096450604	9
123619	etoricoxib	0	0.0061236024	9
60511	remacemide	0	0.20502076	9
3646984	F-1061-0166	0	0.007022946	9
16678941	VX-809	0	0.04248961	9
1720	CS-1657	0	0.0342445	9
2265	azathioprine	0	0.9552398	9
9918	norcyclobenzaprine	0	0.14346738	9
441140	griseofulvin	0	0.92770004	9
4528	nomifensine	0	0.14361894	9
4331799	SB-408124	0	0.011071837	9
65599	lomifylline	0	0.01862557	9
44484239	SA-90153	0	0.016316157	9
23948194	PATI-1-2-3	0	0.024469756	9
11957615	lisuride	0	0.013786869	9
5205	setiptiline	0	0.048445825	9
1383884	URB-597	0	0.0037616305	9
3546	HA-1004	0	0.0023321796	9
57782	lisofylline	0	0.026734842	9
72376	narciclasine	0	0.022714036	9
7427	trehalose	0	0.26557618	9
2951859	DAC-009	0	0.074826375	9
24988881	MK-8245	0	0.09085015	9
40692	mefloquine	0	0.113746725	9
1510378	KU-C103671	0	0.009251941	9
24780598	danirixin	0	0.009344574	9
6623	bisphenol-a	0	0.09835198	9
24747215	JAS07-007	0	0.0142790545	9
5702166	peruvoside	0	0.13685116	9
130611	kifunensine	0	0.094617836	9
11705608	APD-668	0	0.010641958	9
153948	ranirestat	0	0.037797987	9
7184	butylparaben	0	0.02830997	9
2678	cetirizine	0	0.08029908	9
53302361	HG-6-64-01	0	0.04027114	9
54657728	SA-1459224	0	0.01695776	9
3645619	PD-168077	0	0.03495008	9
3820	kenpaullone	0	0.037826285	9
11289	chlorotrianisene	0	0.5826823	9
182585	MDL-72832	0	0.08636892	9
4884	pralidoxime	0	0.050533876	9
656717	IAA-94	0	0.009919821	9
790	hypoxanthine	0	0.47316056	9
667601	tyrphostin-47	0	0.07271647	9
2984	denbufylline	0	0.011623179	9
71496458	AZD-9291	0	0.10051659	9
5709	xylometazoline	0	0.07697952	9
51371328	estramustine	0	0.015220807	9
5253	sotalol	0	0.059553217	9
6780	anthraquinone	0	0.09951232	9
2746	tacedinaline	0	0.027997065	9
2948	damnacanthal	0	0.07992897	9
460747	STK-397047	0	0.06545777	9
2068	paroxetine	1	0.012622245	9
275510	NSC-119889	0	0.034951143	9
5819	levothyroxine	0	0.014975125	9
4887	pranlukast	0	0.022698004	9
442897	dubinidine	0	0.016138444	9
11175137	AT-7867	0	0.020587951	9
6450278	GR-235	0	0.75105494	9
5029	rabeprazole	0	0.009166668	9
190901	N-MPPP	0	0.080282755	9
10275777	betrixaban	0	0.0068593523	9
2165	amodiaquine	0	0.005211019	9
1610	losartan	1	0.22373526	9
46869951	VU-0400193-3	0	0.01300846	9
16222096	cobimetinib	0	0.043834373	9
6597	dichloroacetic-acid	0	0.42695898	9
1348	MY-5445	0	0.0047682794	9
9912992	SPP-301	0	0.043316144	9
44602405	KU-C104132	0	0.0037159864	9
11707110	trametinib	0	0.092303894	9
446596	mupirocin	0	0.19778842	9
5983	physostigmine	0	0.04358738	9
8215	AGP-103	0	0.35433292	9
6711154	CGP-53353	0	0.020477118	9
41781	torasemide	0	0.008954921	9
6413301	VLX-600	0	0.006834077	9
73707473	ribostamycin	0	0.436462	9
11096	pseudopelletierine	0	0.078004144	9
3675	phenelzine	0	0.2856093	9
5334	sulfanitran	0	0.0128713	9
24831714	sotagliflozin	0	0.04089362	9
4431	NAN-190	0	0.012052859	9
72390	thiazolidinecarboxylic-acid	0	0.2182336	9
4737	pentobarbital	0	0.90401125	9
24856224	FU-JMBII113B	0	0.07493723	9
4992	mepyramine	0	0.0057673897	9
4830	pipamperone	0	0.017554501	9
1283	gemcitabine	1	0.3729985	9
5577	trimethobenzamide	0	0.04546504	9
5328940	bosutinib	0	0.04804567	9
4381125	K784-3131	0	0.025548803	9
44488330	SA-85148	0	0.0021814457	9
2895	cyclobenzaprine	0	0.10925797	9
54654429	SA-1472655	0	0.0045436868	9
9811834	sacubitril	0	0.34905928	9
5052	mepireserpate	0	0.07650135	9
12625909	cloxacillin	0	0.0298457	9
4659569	tolcapone	0	0.053621937	9
9869929	avanafil	0	0.0019131346	9
9882972	PS-178990	0	0.021811906	9
6446335	BG-FA-0953	0	0.005728451	9
2107	alpha-methylserotonin	0	0.17831725	9
135886613	BG-1031	0	0.028514707	9
44507272	K1448	0	0.003744145	9
44483977	DM-55-3	0	0.0008004565	9
77991	rivastigmine	0	0.011154733	9
10050129	demeclocycline	0	0.03426499	9
132059	L-694247	0	0.01595225	9
5281643	hyperoside	0	0.008045744	9
126688	amthamine	0	0.07467546	9
54658535	SA-1459975	0	0.029030617	9
54657742	SA-1455791	0	0.03733772	9
5353685	I-OMe-AG-538	0	0.060462765	9
43345	P-1075	0	0.018110432	9
4601	orphenadrine	0	0.31451094	9
44462758	PRT-062607	0	0.0378686	9
2370	bethanechol	0	0.3140282	9
515709	phenylalanyltyrosine	0	0.09637363	9
6708684	scopoline	0	0.018312605	9
53245473	TUL-XXI039	0	0.006312142	9
244	benzyl-alcohol	0	0.20268805	9
5385074	kakonein	0	0.09356725	9
193949	SDZ-21009	0	0.26758507	9
60189878	SA-1939936	0	0.0047410107	9
67361	thiomersal	0	0.045205288	9
11640390	linsitinib	0	0.0119841285	9
135398658	folic acid	0	0.16755494	9
5353842	OBAA	0	0.07182791	9
5392	temefos	0	0.06462587	9
58423153	AZD-1208	0	0.15078309	9
46196517	EVP-6124	0	0.010916498	9
6451149	netupitant	0	0.06396915	9
449215	cycloserine	0	0.5876224	9
5353623	farnesylthioacetic-acid	0	0.16926906	9
872445	oncrasin-1	0	0.047176052	9
9891901	NGB-2904	0	0.0072522545	9
5453	thiotepa	0	0.45911923	9
299	kepone	0	0.04411976	9
175540	atenolol	0	0.70817405	9
54657740	SA-1456570	0	0.03733772	9
9840324	etomoxir	0	0.052020986	9
2708	chlorambucil	0	0.12672569	9
11717001	GDC-0879	0	0.048917864	9
9956222	YM-201636	0	0.016144516	9
1544274	EMF-sumo1-4	0	0.021614002	9
44502953	SD-6-035-B4	0	0.0015557945	9
51049968	BMS-927711	0	0.0099913115	9
78441492	LSM-5108	0	0.252747	9
3034010	orlistat	0	0.93881994	9
6603931	MRS-1754	0	0.019672856	9
22752	lobendazole	0	0.04129519	9
1223	flutamide	1	0.07129998	9
11868768	androsterone	0	0.22920698	9
135419190	AG-879	0	0.0805001	9
16219399	glycocholic-acid	0	0.10145933	9
10405323	WR-216174	0	0.013310899	9
65664	artesunate	0	0.028252231	9
16124	medronic-acid	0	0.4445836	9
44500308	SA-243193	0	0.0086277425	9
265237	withaferin-a	0	0.020107469	9
29985980	norgestrel	0	0.78992325	9
2122	altizide	0	0.013681709	9
54669344	SA-1919667	0	0.015234302	9
54654560	SA-1473468	0	0.012489906	9
3392731	GW-7647	0	0.043681886	9
3540	H-8	0	0.0026505613	9
122335	efaproxiral	0	0.11354007	9
839	dexrazoxane	1	0.110337324	9
449381	oseltamivir-carboxylate	0	0.037023827	9
54746	cabergoline	0	0.0622675	9
25051	cyclocytidine	0	0.1753977	9
4272	6-(4-Hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)-4-methylhex-4-enoic acid	0	0.8675157	9
9874838	T-98475	0	0.19346744	9
54654330	SA-1463814	0	0.004571442	9
122023	LY-255283	0	0.02366472	9
51039	cefaclor	0	0.0917798	9
3689	ifenprodil	0	0.06434078	9
4919	procyclidine	0	0.027911842	9
659031	EMF-sumo1-11	0	0.019365935	9
658169	ST-4028268	0	0.15651375	9
73707410	ebelactone-b	0	0.84730947	9
3672	ibuprofen	0	0.19274288	9
5376	SPECTRUM_001028	0	0.8972633	9
785	dasatinib	1	0.01153919	9
9419	dibenzepin	0	0.054915827	9
5190	DPI-201106	0	0.038476326	9
9868037	OSI-930	0	0.013167116	9
46220502	LY-2835219	0	0.01562611	9
2956	DAPT-GSI-IX	0	0.04341913	9
1548076	STK-721917	0	0.040623754	9
3329	faropenem	0	0.037350513	9
2406	rosuvastatin	1	0.16863708	9
131414	NCS-382	0	0.105855115	9
6857791	sappanone-a	0	0.0657189	9
1554210	CFTRinh-172	0	0.006388215	9
13342	vinblastine	0	0.88383996	9
20279	cladribine	0	0.9389654	9
71748056	QL-XII-47	0	0.092868716	9
3647	hydroflumethiazide	0	0.01398665	9
2949965	importazole	0	0.0020462847	9
44620013	SA-424294	0	0.0017258715	9
5335	sulfaphenazole	0	0.040955123	9
2018	actarit	0	0.11853296	9
123606	almotriptan	0	0.004806677	9
25021165	JZL-184	0	0.012799494	9
208898	dronedarone	0	0.28588754	9
73707534	KDM-103	0	0.015938422	9
5362119	lisinopril	0	0.93990856	9
200	AICA-ribonucleotide	0	0.30239177	9
73707408	megestrol	0	0.95384836	9
73707514	atractyloside	0	0.20463158	9
92409	SKF-89976A	0	0.14562024	9
5487427	tiotropium	0	0.00792038	9
44369694	BNTX	0	0.34453103	9
44665680	KU-C104502N	0	0.012856798	9
153994	cleviprex	0	0.0066502225	9
23760137	PRESTWICK3_000866	0	0.34161144	9
5788723	GBR-12783	0	0.28636116	9
3009355	vicriviroc	0	0.025969204	9
46925839	SD-6-035-A4	0	0.0015557945	9
10429242	CAY-10415	0	0.033168513	9
2756	cimetidine	0	0.1364966	9
54657693	SA-1973509	0	0.006681303	9
1714884	AC-55649	0	0.03625137	9
10152654	odanacatib	0	0.041278224	9
5497	nikethamide	0	0.06780344	9
72326	NSC-4644	0	0.285128	9
2531	calmidazolium	0	0.099360965	9
56962337	SGC-0946	0	0.0757024	9
60943	relcovaptan	0	0.16910373	9
2065	AG-99	0	0.1138332	9
44828476	KU-C104545N	0	0.005133312	9
3926	lidoflazine	0	0.09962039	9
5732	zolpidem	0	0.012526457	9
493570	riboflavin	0	0.10102908	9
44488817	SA-84512	0	0.010552077	9
5641	urethane	0	0.43074018	9
3463	gemfibrozil	0	0.05906311	9
3156	doxapram	0	0.042396765	9
54668627	SA-1922659	0	0.008516495	9
3646	hydrocotarnine	0	0.019850373	9
6918305	ganaxolone	0	0.21364595	9
10404245	macelignan	0	0.0494843	9
1234	gallopamil	0	0.02899802	9
46854655	AMG-837	0	0.048131168	9
21785456	KU-C103869	0	0.03460519	9
56654642	RG-2833	0	0.036256053	9
9908992	RS-79948	0	0.03364215	9
54657710	SA-1456508	0	0.03544875	9
4908	primaquine	0	0.03545077	9
5918561	ST-024029	0	0.032888994	9
2482	butamben	0	0.026993629	9
9547215	bufalin	0	0.09157128	9
6852167	PIK-93	0	0.006830405	9
6918554	indacaterol	0	0.012423329	9
17756791	Ro-08-2750	0	0.03799028	9
729859	CTB	0	0.0054416773	9
2577	carmofur	0	0.5206459	9
10154	boldine	0	0.0111444285	9
2724	chlorphensin	0	0.10548686	9
4020240	sericetin	0	0.11367591	9
73313	trimidox	0	0.046074092	9
675434	IU1	0	0.0067537134	9
21138	Dexpropranolol	0	0.31699038	9
3111211	ML-213	0	0.22171217	9
39186	diltiazem	0	0.05466534	9
126769	SB-200646	0	0.18952769	9
5280953	harmine	0	0.0086526815	9
71714682	K-145	0	0.1292665	9
2929	indibulin	0	0.0299644	9
3278	etacrynic-acid	0	0.03604786	9
100016	zebularine	0	0.83893776	9
5526	tranexamic-acid	0	0.61291736	9
9839311	A-205804	0	0.009168635	9
379077	NSC-663284	0	0.01489867	9
781301	ML-133	0	0.12227889	9
2130404	AGK-2	0	0.013349821	9
5329006	ZM-306416	0	0.0132804215	9
54654478	SA-1472548	0	0.0045436868	9
1776583	JAS07-006	0	0.02369876	9
2196	aniracetam	0	0.042446923	9
3568	EI-273	0	0.01166063	9
21678144	DPO-1	0	0.041641533	9
1548942	capsaicin	0	0.029420251	9
4207396	ST-014147	0	0.04531365	9
51387307	cefsulodin	0	0.005832952	9
5056826	F-1566-0341	0	0.017866727	9
4261	entinostat	0	0.010339329	9
10206	cepharanthine	0	0.0067507676	9
60184895	SA-1939938	0	0.021901717	9
42628535	XMD-1185H	0	0.0022566156	9
10748	herniarin	0	0.03986043	9
119565	l-bso	0	0.43845758	9
3448	gaboxadol	0	0.50468826	9
5221450	BML-286	0	0.043649532	9
23919058	tyrphostin-B44	0	0.028030999	9
2733529	baccatin-III	0	0.50341976	9
10127622	selumetinib	0	0.01786743	9
49850262	tubastatin-a	0	0.034085255	9
44487597	SA-440832	0	0.008316254	9
10635	dihydrotestosterone	0	0.31479505	9
8975	2-Fluoroadenosine	0	0.5435823	9
641266	anabasine	0	0.012530739	9
10109823	AS-601245	0	0.017094081	9
214347	dapivirine	0	0.01414206	9
311434	PNU-120596	0	0.0148621835	9
2562	pentoxyverine	0	0.08371759	9
18496254	lactotensin	0	0.37003186	9
443375	devazepide	0	0.15563764	9
5244802	BRL-52537	0	0.0056312396	9
1560402	SMER-28	0	0.018650422	9
71657455	ivosidenib	0	0.0119043095	9
107641	indobufen	0	0.0069688493	9
24857885	PTB1	0	0.009524649	9
1345	PK-11195	0	0.0048754755	9
2406	bithionol	0	0.054063704	9
60953	Capecitabine	0	0.48029557	9
3767	isoniazid	0	0.16507323	9
25031915	lucitanib	0	0.0511977	9
6001	DMBA	0	0.10449537	9
3690	ifosfamide	0	0.85167944	9
4781	phenylbutazone	0	0.01564525	9
6918454	PD-184352	0	0.019163944	9
5702094	norethindrone	0	0.9284596	9
2373	ribavirin	1	0.08834629	9
5468216	RG-13022	0	0.15263146	9
10783	clomethiazole	0	0.108666904	9
4994	pyrithyldione	0	0.3208257	9
31553	silibinin	0	0.018454049	9
704473	STF-62247	0	0.004618356	9
107780	GR-127935	0	0.008806013	9
3969	tomelukast	0	0.04029897	9
4091	metformin	0	0.2326888	9
54657678	SA-1456443	0	0.105256535	9
7048637	cefalotin	0	0.005943072	9
701939	MW-A1-12	0	0.011442499	9
3718	indoprofen	0	0.008731894	9
2478	busulfan	0	0.2333216	9
54682040	BMS-707035	0	0.021969842	9
44630541	KU-C104253	0	0.0019273611	9
125519	aminogenistein	0	0.0038988057	9
50878566	S-ruxolitinib	0	0.007121068	9
3011155	nelarabine	0	0.10342524	9
5912039	huperzine-a	0	0.07523869	9
489	carbamazepine	1	0.009346958	9
9458	triflusal	0	0.011168026	9
4097	methantheline	0	0.085272744	9
3277	etazolate	0	0.1835568	9
135560153	EMF-csc-9	0	0.21450597	9
91486	safingol	0	0.23210965	9
44640176	KU-C104493	0	0.0051835743	9
2803	valproic acid	1	0.73584354	9
60185339	SA-1925610	0	0.021705689	9
3035714	ABT-751	0	0.009082973	9
25109985	SJB-shh-31	0	0.07913492	9
135821878	BJM-CSC-15	0	0.08773505	9
4115	methoxychlor	0	0.21845278	9
2680	cetraxate	0	0.182268	9
4412255	CP-55940	0	0.023042012	9
176870	erlotinib	0	0.008101513	9
73707398	MD-040	0	0.0712641	9
6760	skimmianine	0	0.08101156	9
3394	flurbiprofen	0	0.035133116	9
54657705	SA-1459172	0	0.03544875	9
9811704	Acarbose	0	0.12909368	9
44484569	SA-423167	0	0.0008004565	9
5228	SKF-86002	0	0.019681675	9
9832447	efatutazone	0	0.062483165	9
57390074	AP-26113	0	0.016709192	9
44241483	VU-0403126	0	0.025646914	9
46209426	thiazovivin	0	0.043767627	9
11647372	ZSTK-474	0	0.066235006	9
5342	sulfinpyrazone	0	0.010486503	9
44630540	KU-C104255	0	0.0036406196	9
44492086	SD-8-006	0	0.0021500038	9
16129706	somatostatin	0	0.034908097	9
6710754	irilin-a	0	0.0043746	9
9810884	Y-39983	0	0.0049254103	9
16043	tert-butylhydroquinone	0	0.04154594	9
445643	tacrolimus	0	0.11439133	9
6708716	catechin	0	0.014546286	9
5369716	verrucarin-a	0	0.2376946	9
11228183	ABT-737	0	0.0065691425	9
73265211	XMD-1499	0	0.06881755	9
65399	triciribine	0	0.2716593	9
10022508	MDM2-inhibitor	0	0.1506106	9
57335384	rociletinib	0	0.011603162	9
2576	carisoprodol	0	0.23516934	9
44494796	SA-97378	0	0.006610118	9
5429	theobromine	0	0.021179764	9
148198	GMX-1778	0	0.014727327	9
6914657	FK-866	0	0.01588005	9
1716436	JMW-MITF1	0	0.023348862	9
2837663	foliosidine	0	0.02123657	9
54658765	SA-1459849	0	0.003440369	9
71781	MDL-11939	0	0.05501345	9
127382	Ro-19-4605	0	0.0678878	9
1352	H7	0	0.0028129083	9
54654430	SA-1463810	0	0.0023271313	9
4211	mitotane	0	0.29585359	9
72943187	bromosporine	0	0.022322627	9
10201696	balicatib	0	0.024394372	9
667476	dienestrol	0	0.18820056	9
3339	fenofibrate	0	0.041443203	9
20854254	KU-C104236N	0	0.0050243507	9
441749	napelline	0	0.08174275	9
9903786	TPCA-1	0	0.10405101	9
11338033	AT-7519	0	0.008372311	9
54666593	SA-1920687	0	0.008844445	9
4045	mefexamide	0	0.5729095	9
2206	phenazone	0	0.036589526	9
17277	methyl-dopate	0	0.05302932	9
197712	CHEMBL302753	0	0.043322053	9
7061041	ethisterone	0	0.8628834	9
44620657	SA-424233	0	0.0036297215	9
2777391	T-0070907	0	0.011011457	9
44484295	SA-90544	0	0.0034740698	9
8550	deserpidine	0	0.063931786	9
2684	tobramycin	1	0.26557884	9
60063	clinafloxacin	0	0.018432539	9
24951314	ISOX	0	0.02875672	9
37768	Amikacin	0	0.10109066	9
4011	maprotiline	0	0.052051496	9
441130	meropenem	0	0.15131131	9
44623834	KU-C104219	0	0.021676937	9
188914	BD-1047	0	0.039441444	9
10253143	GW-842166	0	0.047072783	9
2785467	ARG-A1-2	0	0.004409864	9
72201027	SGC-CBP30	0	0.037821505	9
11304743	riociguat	0	0.019926438	9
9935681	firategrast	0	0.02374088	9
130313	sulbactam	0	0.014925638	9
54658318	SA-1457188	0	0.0044077625	9
44607591	KU-C104142	0	0.00368659	9
155806	MMPX	0	0.02900437	9
5358	sumatriptan	0	0.0075140796	9
10219	emetine	0	0.0052631763	9
54676478	roquinimex	0	0.023183413	9
4262	MT-21	0	0.011658098	9
44629410	ARG-TC-41	0	0.011922715	9
73707420	EI-247	0	0.13314632	9
6185	strophanthidin	0	0.072507754	9
51039095	AZD-4547	0	0.0069084885	9
219104	PX-12	0	0.51091176	9
16960	dexbrompheniramine	0	0.009504589	9
60923	quiflapon	0	0.16104952	9
31508	proquazone	0	0.047399987	9
5714	YS-035	0	0.07550905	9
4236	modafinil	0	0.08993738	9
44484501	SA-244466	0	0.0014890146	9
5281621	gossypin	0	0.0054185027	9
667	cladribine	1	0.07356778	9
4906	prilocaine	0	0.25413474	9
5850	pentolinium	0	0.16751973	9
11404337	obatoclax	0	0.12714483	9
3658	hydroxyzine	0	0.08029908	9
123683	IB-MECA	0	0.05154407	9
11552706	losmapimod	0	0.011922087	9
49835877	BJM-AF-64	0	0.0119490335	9
4302964	KU-14R	0	0.03642574	9
46869941	VU-0366037-2	0	0.0035942039	9
2936384	SF-11	0	0.009087523	9
5702265	colforsin	0	0.020245893	9
54654613	SA-1463838	0	0.00473819	9
16760037	calyculin	0	0.0056937	9
5273569	fraxetin	0	0.023988267	9
2882	cromoglicic-acid	0	0.011034256	9
460	guaiacol	0	0.25308496	9
128919	xaliproden	0	0.057282075	9
9931954	rucaparib	0	0.017071638	9
23789067	sisomicin	0	0.08140408	9
104865	bosentan	0	0.0528098	9
7172	synephrine	0	0.13438544	9
447912	T-0901317	0	0.0019811473	9
129010051	dioscin	0	0.059342377	9
54656566	SA-1473405	0	0.0038700528	9
44607530	WZ-4002	0	0.004959068	9
1667	megestrol acetate	1	0.89204323	9
4911	probenecid	0	0.004993665	9
6449767	arvanil	0	0.014202404	9
564	aminocaproic-acid	0	0.30332685	9
1821	mitoxantrone	1	0.07532976	9
54658741	SA-1459187	0	0.005421775	9
4898145	EMF-sumo1-9	0	0.10917314	9
17142	teroxirone	0	0.10223272	9
4450	nefopam	0	0.12035781	9
4687	paraxanthine	0	0.022345172	9
54614981	SA-426799	0	0.0012978535	9
2581	carprofen	0	0.017454518	9
8515	pyrazolanthrone	0	0.06164415	9
11612883	PF-573228	0	0.0022484686	9
3090	dimetridazole	0	0.09094909	9
44483957	SA-424936	0	0.004298396	9
2063	tyrphostin-1	0	0.26465726	9
3456	GBR-12935	0	0.12170786	9
3082718	ICI-199441	0	0.016620494	9
44483164	KU-C103853	0	0.008097099	9
1206243	mirin	0	0.06018347	9
644076	lypressin	0	0.061156604	9
4930	pronetalol	0	0.1176008	9
656732	XE-991	0	0.013153683	9
54653980	SA-1472321	0	0.0016602892	9
44507299	SA-247636	0	0.0038944876	9
66654	xanthoxyline	0	0.041143734	9
456201	ketoconazole	0	0.0136591615	9
